Student_ID,Gender,Age,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Python,Java,SQL,Excel,PowerBI,Tableau,Machine_Learning,Communication_Skill,Aptitude_Score,Projects,Internship,Certifications,LeetCode_Problems,Hackathons,Resume_Score,Placement_Readiness,Expected_Salary_LPA,Placement
1747,Male,23,BCA,9.05,78.3,65.6,No,No,No,No,Yes,Yes,Yes,6,9,0,Yes,4,258,2,100,87,9.2,Yes
1748,Male,24,BCA,8.51,92.4,71.3,Yes,Yes,No,Yes,Yes,No,Yes,6,7,6,Yes,3,195,4,100,81,8.8,Yes
1749,Male,22,BSc CS,8.76,64.1,70.4,No,Yes,No,No,Yes,Yes,No,4,4,0,No,4,244,2,86,63,7.2,Yes
1750,Male,23,BCA Data Science,7.11,61.0,76.5,No,No,Yes,No,Yes,No,No,8,10,4,Yes,4,28,5,100,90,9.5,Yes
1751,Male,24,BCA,9.49,65.3,63.9,Yes,Yes,Yes,No,No,No,Yes,7,6,6,Yes,3,205,4,100,78,8.5,Yes
1752,Male,20,BCA Data Science,8.26,75.0,65.9,Yes,Yes,No,Yes,Yes,No,Yes,5,4,5,Yes,0,115,3,100,72,8.0,Yes
1753,Male,24,BCA Data Science,8.76,96.1,96.3,Yes,No,No,No,No,Yes,No,7,4,5,No,4,34,0,100,72,8.0,Yes
1754,Female,21,BCA Data Science,6.4,82.1,60.3,Yes,No,Yes,No,Yes,Yes,Yes,9,9,4,No,2,284,2,89,80,8.7,Yes
1755,Male,23,BCA Data Science,8.74,69.7,67.4,No,No,Yes,No,No,Yes,No,8,9,5,No,1,94,0,100,87,9.2,Yes
1756,Male,21,BCA Data Science,8.69,93.2,67.6,No,Yes,No,No,No,Yes,Yes,8,10,2,Yes,4,12,2,100,90,9.5,Yes
1757,Male,24,BCA Data Science,9.2,67.8,96.0,No,No,No,No,Yes,No,No,8,8,2,Yes,0,54,0,100,84,9.0,Yes
1758,Female,23,BSc CS,9.19,96.0,95.3,No,No,No,Yes,Yes,Yes,No,5,9,1,No,5,190,0,97,85,9.1,Yes
1759,Female,22,BCA Data Science,5.6,89.3,94.1,No,Yes,No,No,Yes,Yes,Yes,7,5,0,Yes,0,120,3,68,55,6.6,No
1760,Male,20,BCA,8.52,78.2,87.8,Yes,Yes,Yes,No,No,Yes,Yes,7,7,6,No,3,89,0,100,81,8.8,Yes
1761,Male,22,BCA,8.55,87.3,67.7,No,Yes,No,Yes,Yes,No,Yes,9,4,6,No,4,250,1,100,72,8.0,Yes
1762,Male,23,BSc CS,5.88,74.0,91.2,Yes,No,No,Yes,No,No,No,5,8,3,No,3,177,2,75,69,7.8,Yes
1763,Male,24,BCA Data Science,7.83,73.7,76.4,No,Yes,No,No,No,No,Yes,4,6,4,Yes,4,174,4,100,78,8.5,Yes
1764,Female,23,BCA Data Science,9.7,90.1,91.3,No,Yes,No,Yes,Yes,Yes,Yes,6,8,5,Yes,5,116,5,100,84,9.0,Yes
1765,Male,24,BCA Data Science,6.9,91.8,74.2,No,No,Yes,No,No,Yes,Yes,9,9,3,Yes,6,96,5,100,87,9.2,Yes
1766,Male,20,BCA,7.63,94.8,86.4,No,Yes,No,No,Yes,Yes,Yes,4,4,0,No,0,106,1,69,53,6.4,No
1767,Female,20,BCA,7.45,64.5,95.9,No,Yes,No,No,No,No,Yes,6,7,4,No,5,21,5,97,79,8.6,Yes
1768,Male,20,BCA Data Science,6.87,61.2,86.6,No,Yes,No,No,No,Yes,No,4,7,6,Yes,3,129,4,100,81,8.8,Yes
1769,Male,21,BSc CS,8.61,87.2,95.0,No,No,No,Yes,No,Yes,No,6,8,6,No,1,210,0,100,84,9.0,Yes
1770,Male,20,BCA,9.21,89.7,95.6,No,Yes,Yes,No,No,No,Yes,6,8,0,No,1,231,2,87,76,8.3,Yes
1771,Female,21,BCA Data Science,8.08,76.2,86.1,Yes,Yes,No,No,Yes,Yes,No,10,9,6,Yes,6,192,0,100,87,9.2,Yes
1772,Female,20,BSc CS,6.96,86.0,92.1,Yes,No,Yes,Yes,Yes,Yes,Yes,9,8,4,Yes,3,254,2,100,84,9.0,Yes
1773,Female,24,BCA Data Science,7.76,86.4,84.1,Yes,No,No,Yes,No,No,No,4,4,0,No,5,183,3,80,60,7.0,Yes
1774,Male,21,BCA Data Science,9.4,93.3,64.6,Yes,Yes,Yes,Yes,No,No,No,7,4,6,Yes,4,211,0,100,72,8.0,Yes
1775,Male,23,BCA,6.13,65.1,86.7,Yes,No,Yes,Yes,Yes,No,Yes,6,10,1,No,1,245,1,67,70,7.8,Yes
1776,Female,23,BCA Data Science,7.56,63.8,74.7,Yes,Yes,Yes,Yes,Yes,No,Yes,8,5,1,No,6,185,1,92,70,7.8,Yes
1777,Female,23,BCA Data Science,8.74,61.6,72.2,No,Yes,Yes,No,No,No,Yes,9,5,3,No,5,80,1,100,75,8.2,Yes
1778,Female,22,BCA,7.36,61.2,62.5,Yes,Yes,Yes,No,No,No,No,7,9,6,No,2,274,4,100,87,9.2,Yes
1779,Male,22,BCA,7.7,74.7,93.1,Yes,No,No,Yes,No,No,Yes,6,9,2,No,6,147,4,93,82,8.8,Yes
1780,Female,24,BSc CS,9.4,81.5,73.2,No,Yes,No,No,No,No,No,9,9,1,Yes,6,151,1,100,87,9.2,Yes
1781,Female,24,BCA,6.88,90.3,82.1,Yes,Yes,No,Yes,Yes,No,Yes,9,10,3,No,1,200,3,87,82,8.8,Yes
1782,Female,21,BCA,7.81,65.6,83.0,No,Yes,No,No,Yes,Yes,Yes,10,6,3,No,4,298,2,100,78,8.5,Yes
1783,Male,24,BSc CS,5.72,76.3,97.3,Yes,No,No,No,No,Yes,Yes,5,4,2,Yes,0,35,2,73,55,6.6,No
1784,Male,24,BSc CS,6.65,89.8,95.2,No,Yes,Yes,Yes,Yes,Yes,No,8,9,2,No,3,123,1,83,76,8.3,Yes
1785,Female,23,BCA Data Science,7.95,70.1,81.0,Yes,Yes,Yes,No,Yes,Yes,No,5,8,4,Yes,1,46,4,100,84,9.0,Yes
1786,Male,21,BCA Data Science,5.91,92.1,68.4,No,Yes,Yes,Yes,No,Yes,Yes,5,9,2,No,4,197,3,73,70,7.8,Yes
1787,Female,23,BSc CS,9.14,75.5,76.9,Yes,No,No,Yes,No,Yes,No,7,10,4,No,2,10,3,100,90,9.5,Yes
1788,Female,20,BSc CS,6.38,65.5,62.9,No,Yes,No,Yes,Yes,No,No,7,6,1,No,1,194,4,71,60,7.0,No
1789,Female,22,BCA Data Science,9.52,69.3,86.5,No,Yes,No,No,No,No,Yes,7,7,5,No,3,45,3,100,81,8.8,Yes
1790,Male,22,BCA Data Science,6.66,94.6,69.9,Yes,Yes,Yes,Yes,Yes,No,No,4,10,1,Yes,5,81,0,85,81,8.8,Yes
1791,Male,24,BSc CS,7.76,69.7,65.7,Yes,No,No,Yes,Yes,No,No,5,8,0,Yes,6,47,4,94,80,8.7,Yes
1792,Male,24,BCA Data Science,8.87,93.1,92.9,Yes,No,No,No,Yes,Yes,Yes,10,5,4,Yes,0,51,2,100,75,8.2,Yes
1793,Female,21,BCA Data Science,8.85,81.0,74.0,Yes,Yes,Yes,Yes,Yes,No,Yes,10,6,4,Yes,4,258,0,100,78,8.5,Yes
1794,Male,22,BCA,5.71,65.9,65.0,No,No,No,Yes,No,Yes,Yes,9,5,1,Yes,0,193,1,77,61,7.1,No
1795,Male,24,BCA,7.77,78.6,88.7,No,No,No,No,No,No,Yes,8,10,3,Yes,6,18,1,100,90,9.5,Yes
1796,Male,22,BCA,9.12,64.4,94.4,No,No,No,No,Yes,No,No,5,10,0,Yes,3,75,3,98,88,9.3,Yes
1797,Male,22,BCA,6.55,60.6,68.6,No,No,No,No,No,No,No,5,7,1,No,0,125,1,66,60,7.0,No
1798,Male,20,BCA Data Science,5.73,77.7,74.7,No,Yes,No,No,No,Yes,No,4,6,2,Yes,2,259,1,75,63,7.2,No
1799,Male,23,BCA,8.7,81.3,62.3,Yes,No,Yes,No,No,No,No,6,8,2,No,2,26,4,93,79,8.6,Yes
1800,Female,21,BCA Data Science,7.36,79.5,85.3,Yes,Yes,No,No,No,No,Yes,5,10,1,Yes,4,196,2,90,84,9.0,Yes
1801,Male,23,BCA Data Science,5.69,60.5,65.1,No,Yes,No,Yes,No,No,Yes,4,4,1,Yes,2,247,0,71,54,6.5,No
1802,Male,23,BCA,9.48,78.8,63.0,No,No,No,No,No,No,No,8,5,5,No,6,125,1,100,75,8.2,Yes
1803,Female,23,BSc CS,6.67,95.7,71.4,No,Yes,No,No,Yes,Yes,Yes,10,10,1,Yes,3,78,0,93,85,9.1,Yes
1804,Female,22,BCA Data Science,7.22,81.5,71.4,Yes,Yes,No,Yes,No,Yes,No,7,10,3,Yes,3,242,0,99,89,9.4,Yes
1805,Female,20,BCA Data Science,6.82,78.5,97.9,No,Yes,No,No,Yes,No,Yes,8,10,1,No,1,167,4,76,75,8.2,Yes
1806,Female,24,BCA Data Science,5.85,90.3,60.3,No,No,Yes,Yes,Yes,Yes,No,5,4,1,No,6,187,5,72,55,6.6,No
1807,Male,24,BCA,5.67,93.9,72.5,Yes,Yes,Yes,Yes,Yes,Yes,No,10,7,0,No,4,149,4,73,64,7.3,Yes
1808,Female,24,BCA,6.1,77.6,92.4,Yes,Yes,No,Yes,No,Yes,No,10,6,5,Yes,5,242,3,100,78,8.5,Yes
1809,Male,20,BCA,6.76,86.8,75.2,Yes,No,No,Yes,Yes,No,Yes,9,5,0,Yes,0,300,0,82,64,7.3,Yes
1810,Male,22,BCA Data Science,6.04,87.5,70.7,No,No,Yes,No,No,No,Yes,9,9,5,No,5,107,3,96,84,9.0,Yes
1811,Female,24,BSc CS,7.18,73.1,61.9,No,No,Yes,No,No,No,No,7,5,6,No,5,216,5,100,75,8.2,Yes
1812,Male,23,BCA Data Science,6.29,93.0,66.2,No,No,Yes,No,No,Yes,Yes,5,5,4,No,2,103,5,80,63,7.2,Yes
1813,Male,23,BSc CS,8.81,84.0,87.0,No,No,Yes,Yes,No,Yes,Yes,5,6,5,No,4,200,4,100,78,8.5,Yes
1814,Male,22,BSc CS,8.94,77.3,87.3,No,No,Yes,No,No,Yes,No,8,9,6,Yes,3,213,3,100,87,9.2,Yes
1815,Female,20,BCA Data Science,6.46,70.1,93.9,Yes,Yes,No,No,No,Yes,Yes,4,5,6,No,1,203,0,85,66,7.5,Yes
1816,Female,21,BSc CS,8.95,70.4,90.9,No,Yes,No,Yes,No,Yes,No,10,4,6,Yes,3,287,5,100,72,8.0,Yes
1817,Male,21,BCA,8.32,60.5,76.3,No,Yes,No,Yes,Yes,Yes,No,5,9,2,No,3,82,3,90,81,8.8,Yes
1818,Female,20,BSc CS,5.92,95.4,71.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,10,6,No,1,58,3,93,85,9.1,Yes
1819,Male,24,BCA Data Science,8.79,89.6,77.7,Yes,No,No,Yes,No,Yes,No,5,7,6,Yes,4,128,5,100,81,8.8,Yes
1820,Female,24,BSc CS,9.77,66.2,73.0,Yes,No,No,Yes,No,No,No,4,10,4,No,1,85,1,100,90,9.5,Yes
1821,Female,22,BCA,8.5,97.1,88.3,No,No,No,No,No,Yes,Yes,4,7,1,Yes,4,181,0,98,79,8.6,Yes
1822,Female,21,BCA,8.72,60.3,72.0,No,Yes,Yes,Yes,Yes,Yes,No,7,8,4,No,0,16,5,99,83,8.9,Yes
1823,Male,23,BCA,7.81,76.2,61.5,Yes,Yes,No,Yes,No,No,Yes,6,6,6,No,0,271,2,98,76,8.3,Yes
1824,Male,24,BCA Data Science,8.68,75.5,61.0,No,No,Yes,Yes,Yes,Yes,No,4,4,2,No,2,63,1,89,65,7.4,Yes
1825,Male,20,BSc CS,6.5,70.5,92.0,Yes,No,No,Yes,No,Yes,No,7,4,5,No,2,26,1,90,66,7.5,Yes
1826,Male,21,BCA Data Science,5.52,93.9,61.6,No,No,Yes,No,Yes,Yes,Yes,6,5,1,Yes,5,8,3,80,63,7.2,Yes
1827,Female,21,BCA,8.67,91.2,85.9,Yes,No,Yes,No,Yes,No,Yes,4,7,1,No,1,270,2,83,70,7.8,Yes
1828,Male,24,BCA Data Science,9.69,75.6,82.0,No,Yes,Yes,No,No,No,Yes,4,7,4,Yes,5,129,5,100,81,8.8,Yes
1829,Male,21,BSc CS,9.0,82.0,96.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,7,1,Yes,2,57,4,100,81,8.8,Yes
1830,Male,21,BCA,5.98,86.5,75.7,No,Yes,No,Yes,Yes,Yes,No,6,7,3,No,3,103,5,77,67,7.6,No
1831,Female,24,BCA,7.02,93.1,92.6,Yes,No,No,No,No,Yes,No,4,7,3,Yes,0,30,5,86,72,8.0,Yes
1832,Male,22,BCA,6.38,64.2,70.9,No,No,Yes,No,Yes,No,Yes,8,7,2,No,5,114,3,85,72,8.0,Yes
1833,Female,24,BCA,9.64,70.2,78.3,No,Yes,Yes,Yes,No,No,Yes,8,8,5,Yes,0,137,5,100,84,9.0,Yes
1834,Male,21,BCA Data Science,8.47,70.3,85.0,No,No,Yes,Yes,Yes,Yes,No,6,10,1,Yes,5,254,4,100,90,9.5,Yes
1835,Male,23,BSc CS,6.91,86.2,81.0,No,Yes,No,Yes,Yes,Yes,No,9,10,3,No,5,139,4,95,87,9.2,Yes
1836,Female,23,BCA Data Science,9.12,82.9,81.4,Yes,No,No,Yes,Yes,No,Yes,10,6,2,No,6,123,4,100,78,8.5,Yes
1837,Male,21,BSc CS,7.35,81.4,86.2,Yes,Yes,Yes,No,Yes,Yes,No,7,8,5,Yes,0,280,3,100,84,9.0,Yes
1838,Male,20,BCA,6.42,74.1,61.4,Yes,No,Yes,No,No,Yes,Yes,6,5,4,Yes,0,128,4,89,68,7.7,Yes
1839,Female,22,BCA,8.46,80.6,85.0,Yes,No,Yes,No,No,Yes,Yes,8,8,1,No,0,218,5,87,76,8.3,Yes
1840,Female,20,BSc CS,7.89,66.2,88.1,Yes,No,Yes,Yes,Yes,Yes,Yes,9,5,1,Yes,1,67,2,97,73,8.1,Yes
1841,Male,23,BCA Data Science,7.43,83.5,61.2,Yes,No,No,No,Yes,Yes,Yes,7,7,0,Yes,2,17,4,87,73,8.1,Yes
1842,Female,22,BCA,5.86,66.0,62.8,No,Yes,No,Yes,Yes,No,No,7,5,6,Yes,3,217,1,100,75,8.2,Yes
1843,Male,24,BCA,6.62,68.1,87.9,Yes,Yes,No,No,No,No,Yes,10,8,0,Yes,0,117,5,82,73,8.1,Yes
1844,Male,22,BSc CS,7.2,84.7,87.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,10,4,Yes,1,275,4,100,90,9.5,Yes
1845,Female,20,BCA,7.81,69.9,72.6,Yes,Yes,Yes,No,No,Yes,Yes,10,10,1,Yes,4,75,4,100,90,9.5,Yes
1846,Male,20,BCA,8.6,80.8,88.0,No,No,Yes,No,No,Yes,Yes,10,4,6,Yes,6,12,5,100,72,8.0,Yes
1847,Female,23,BSc CS,6.21,88.2,84.2,Yes,Yes,Yes,No,Yes,No,No,4,10,5,Yes,5,76,2,97,88,9.3,Yes
1848,Male,22,BCA,6.0,94.7,84.5,No,No,Yes,Yes,Yes,No,No,7,8,6,Yes,1,89,2,98,82,8.8,Yes
1849,Male,23,BCA,7.52,79.3,77.8,Yes,Yes,Yes,No,Yes,No,No,9,6,0,No,5,264,2,88,70,7.8,Yes
1850,Male,23,BCA Data Science,7.92,69.0,65.7,No,Yes,No,No,Yes,No,No,10,5,6,No,5,21,4,100,75,8.2,Yes
1851,Male,24,BSc CS,7.25,69.1,82.9,No,No,Yes,Yes,Yes,Yes,Yes,6,10,0,Yes,6,200,2,92,85,9.1,Yes
1852,Male,21,BSc CS,8.68,69.9,87.9,Yes,No,No,Yes,Yes,No,Yes,8,9,0,No,2,124,1,89,80,8.7,Yes
1853,Male,20,BCA,7.22,85.8,87.6,No,No,No,Yes,Yes,Yes,No,10,9,1,No,5,270,3,91,81,8.8,Yes
1854,Female,22,BSc CS,9.63,69.6,77.6,Yes,No,No,No,Yes,No,No,10,6,6,Yes,1,206,1,100,78,8.5,Yes
1855,Male,22,BCA Data Science,8.44,71.2,96.5,Yes,Yes,No,No,No,No,No,10,6,4,Yes,6,115,5,100,78,8.5,Yes
1856,Male,21,BCA Data Science,7.89,79.0,66.8,No,No,Yes,No,Yes,No,Yes,6,9,5,Yes,6,149,1,100,87,9.2,Yes
1857,Male,24,BCA Data Science,9.67,91.3,67.4,No,No,Yes,No,Yes,Yes,Yes,4,4,5,No,4,238,5,100,72,8.0,Yes
1858,Female,22,BCA,8.11,67.5,82.5,Yes,No,Yes,Yes,No,No,Yes,4,7,6,Yes,5,39,0,100,81,8.8,Yes
1859,Male,21,BSc CS,5.91,96.5,92.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,10,3,Yes,4,65,4,89,83,8.9,Yes
1860,Female,24,BCA Data Science,7.12,77.9,86.7,No,No,Yes,No,Yes,Yes,No,6,8,6,No,1,29,0,94,80,8.7,Yes
1861,Male,21,BCA Data Science,8.98,93.1,84.3,No,Yes,No,Yes,Yes,No,No,6,10,0,Yes,6,208,1,100,90,9.5,Yes
1862,Female,20,BCA,8.11,79.2,62.8,No,No,No,No,No,Yes,Yes,6,4,5,No,1,266,4,98,70,7.8,Yes
1863,Male,22,BCA,8.21,89.6,72.8,No,No,No,No,Yes,Yes,Yes,9,5,3,Yes,0,98,0,100,75,8.2,Yes
1864,Male,23,BSc CS,7.21,83.1,91.1,Yes,No,Yes,No,Yes,No,Yes,4,5,6,Yes,2,174,2,100,75,8.2,Yes
1865,Male,22,BCA,7.87,76.6,64.1,No,No,Yes,Yes,No,No,Yes,4,5,2,Yes,6,270,3,100,75,8.2,Yes
1866,Male,24,BCA,6.52,92.8,94.7,Yes,No,Yes,Yes,Yes,No,Yes,4,4,5,No,3,9,4,86,63,7.2,Yes
1867,Female,24,BSc CS,9.77,82.1,62.5,No,No,Yes,Yes,No,No,Yes,7,10,4,No,6,293,3,100,90,9.5,Yes
1868,Female,24,BSc CS,8.1,82.8,87.7,No,Yes,No,Yes,No,No,Yes,5,6,4,Yes,2,10,4,100,78,8.5,Yes
1869,Female,21,BCA,8.91,92.6,96.2,Yes,Yes,Yes,Yes,No,Yes,No,7,8,4,Yes,3,11,4,100,84,9.0,Yes
1870,Male,24,BCA Data Science,8.25,77.4,75.9,Yes,No,Yes,Yes,No,Yes,Yes,6,9,5,No,5,124,4,100,87,9.2,Yes
1871,Male,23,BSc CS,9.09,97.3,91.5,No,No,Yes,Yes,No,No,Yes,8,10,6,Yes,3,183,4,100,90,9.5,Yes
1872,Female,24,BCA,6.64,89.8,74.5,No,No,No,Yes,Yes,Yes,No,10,7,0,Yes,6,97,4,95,78,8.5,Yes
1873,Male,20,BCA Data Science,9.72,88.5,69.6,Yes,No,No,Yes,Yes,No,No,9,4,6,Yes,6,84,3,100,72,8.0,Yes
1874,Male,23,BSc CS,8.37,79.5,82.8,No,Yes,Yes,Yes,No,Yes,Yes,4,9,1,No,6,13,0,90,81,8.8,Yes
1875,Female,21,BSc CS,5.74,84.6,63.0,Yes,No,Yes,No,No,Yes,Yes,10,8,3,No,5,73,0,87,76,8.3,Yes
1876,Male,22,BCA Data Science,6.7,60.6,78.8,No,No,No,Yes,Yes,No,Yes,9,7,6,No,5,66,4,100,81,8.8,Yes
1877,Male,23,BCA Data Science,7.89,63.5,93.2,No,No,Yes,Yes,Yes,No,Yes,7,8,5,No,0,99,1,97,82,8.8,Yes
1878,Male,20,BSc CS,5.88,65.0,95.4,No,Yes,Yes,No,No,Yes,No,8,4,3,Yes,1,84,5,87,64,7.3,Yes
1879,Female,22,BCA,6.2,74.4,68.3,No,Yes,No,Yes,No,No,No,7,4,1,Yes,3,38,5,83,61,7.1,No
1880,Female,20,BCA,8.05,87.6,66.4,No,Yes,Yes,No,No,Yes,Yes,7,6,2,Yes,1,231,1,98,76,8.3,Yes
1881,Female,21,BSc CS,7.52,64.1,65.4,No,No,Yes,Yes,Yes,Yes,Yes,9,4,3,Yes,0,99,2,100,72,8.0,Yes
1882,Female,20,BCA,7.85,87.9,78.7,No,Yes,No,Yes,Yes,Yes,Yes,8,9,2,No,0,173,1,86,78,8.5,Yes
1883,Female,20,BCA,8.88,82.4,87.3,No,No,Yes,No,No,Yes,No,10,7,1,No,4,75,0,100,81,8.8,Yes
1884,Female,20,BSc CS,7.82,63.2,91.9,Yes,Yes,No,No,Yes,Yes,No,9,10,5,No,0,171,4,100,90,9.5,Yes
1885,Female,24,BCA Data Science,6.64,81.6,87.8,Yes,Yes,Yes,No,No,No,Yes,8,8,4,No,1,220,4,87,76,8.3,Yes
1886,Female,23,BSc CS,9.6,64.8,94.9,No,Yes,Yes,No,No,No,Yes,6,8,2,Yes,5,43,2,100,84,9.0,Yes
1887,Female,22,BCA,7.85,77.4,90.8,Yes,No,Yes,No,Yes,Yes,No,7,7,3,Yes,4,95,0,100,81,8.8,Yes
1888,Male,23,BSc CS,8.86,96.6,62.4,No,No,No,No,Yes,No,No,9,10,1,Yes,2,264,4,100,90,9.5,Yes
1889,Female,23,BSc CS,5.66,84.4,72.1,Yes,No,Yes,Yes,No,Yes,No,4,9,6,No,6,199,3,89,80,8.7,Yes
1890,Female,21,BSc CS,5.66,85.6,66.4,Yes,No,No,No,No,Yes,No,7,8,3,Yes,1,180,4,83,73,8.1,Yes
1891,Female,21,BCA,6.56,96.2,86.0,No,No,Yes,Yes,Yes,No,No,5,6,0,No,1,272,2,64,56,6.7,No
1892,Female,24,BCA,7.17,96.8,66.5,Yes,Yes,No,No,Yes,Yes,Yes,8,9,3,No,2,13,5,89,80,8.7,Yes
1893,Male,20,BCA,9.61,96.1,81.2,Yes,No,No,No,No,Yes,Yes,5,6,5,Yes,5,262,4,100,78,8.5,Yes
1894,Female,22,BCA Data Science,8.08,66.3,67.6,No,Yes,No,Yes,Yes,No,Yes,7,6,0,No,2,232,0,82,67,7.6,Yes
1895,Male,22,BCA Data Science,5.96,87.7,73.9,Yes,No,No,Yes,Yes,No,No,10,6,0,Yes,4,136,1,85,69,7.8,Yes
1896,Female,24,BCA,5.65,73.4,77.4,Yes,No,Yes,Yes,No,Yes,No,6,5,1,No,3,83,1,67,55,6.6,No
1897,Female,24,BCA,7.29,96.3,92.8,No,No,No,No,No,Yes,Yes,7,9,2,No,5,143,4,90,81,8.8,Yes
1898,Female,22,BSc CS,9.65,90.3,72.1,No,Yes,Yes,No,Yes,Yes,No,6,4,1,Yes,0,21,1,100,72,8.0,Yes
1899,Female,24,BSc CS,6.49,84.6,68.8,Yes,Yes,Yes,No,No,Yes,Yes,4,6,2,No,0,267,1,67,58,6.8,Yes
1900,Female,21,BSc CS,6.28,63.8,71.5,No,No,No,Yes,No,Yes,No,7,9,6,No,5,149,5,98,85,9.1,Yes
1901,Male,21,BCA Data Science,5.53,73.9,79.6,Yes,No,No,Yes,Yes,Yes,Yes,9,8,6,Yes,5,68,1,100,84,9.0,Yes
1902,Female,20,BSc CS,8.11,93.4,84.5,No,Yes,Yes,No,Yes,Yes,Yes,7,6,3,Yes,1,283,3,100,78,8.5,Yes
1903,Male,23,BCA Data Science,6.21,77.9,79.7,Yes,No,Yes,Yes,No,No,No,6,6,5,No,4,136,3,89,71,7.9,Yes
1904,Male,23,BSc CS,9.21,95.8,72.4,Yes,No,No,Yes,Yes,No,Yes,8,10,1,No,0,240,1,93,85,9.1,Yes
1905,Male,23,BCA,6.42,76.8,87.3,Yes,Yes,Yes,No,Yes,Yes,Yes,8,8,4,Yes,5,210,1,100,84,9.0,Yes
1906,Female,23,BCA Data Science,8.33,82.2,84.3,Yes,Yes,Yes,Yes,No,No,Yes,10,8,6,Yes,2,284,2,100,84,9.0,Yes
1907,Male,21,BCA,7.6,84.5,88.0,No,Yes,Yes,No,No,Yes,Yes,8,6,2,No,4,255,4,92,73,8.1,Yes
1908,Male,21,BCA,8.1,92.2,82.1,Yes,Yes,Yes,No,Yes,Yes,Yes,6,5,5,No,6,269,3,100,75,8.2,Yes
1909,Male,20,BCA,8.54,91.1,65.3,Yes,Yes,Yes,Yes,Yes,Yes,No,7,9,6,Yes,4,96,1,100,87,9.2,Yes
1910,Male,22,BCA,8.77,78.6,90.8,No,No,No,Yes,No,No,Yes,5,9,4,No,0,20,1,96,84,9.0,Yes
1911,Male,24,BSc CS,6.52,74.7,63.1,No,Yes,No,Yes,No,Yes,Yes,10,9,4,Yes,0,76,5,98,85,9.1,Yes
1912,Female,20,BSc CS,7.0,60.9,71.5,No,No,Yes,Yes,Yes,Yes,No,7,4,1,No,0,58,1,74,56,6.7,No
1913,Female,20,BCA Data Science,6.15,65.8,67.9,Yes,No,No,No,Yes,Yes,Yes,8,10,5,Yes,0,57,3,95,87,9.2,Yes
1914,Male,23,BCA,9.43,61.6,83.5,Yes,No,Yes,No,No,Yes,Yes,8,9,5,Yes,0,150,4,100,87,9.2,Yes
1915,Female,20,BSc CS,6.95,80.4,85.1,No,No,Yes,Yes,No,Yes,Yes,4,6,0,No,5,268,1,73,61,7.1,Yes
1916,Female,21,BSc CS,8.36,97.3,65.7,No,No,Yes,Yes,Yes,No,No,9,7,6,Yes,6,0,1,100,81,8.8,Yes
1917,Male,20,BCA,8.01,91.3,89.5,Yes,No,Yes,Yes,No,Yes,No,6,8,2,No,3,157,1,90,78,8.5,Yes
1918,Male,21,BSc CS,9.55,93.7,89.6,Yes,Yes,No,Yes,No,Yes,No,8,5,3,Yes,4,253,2,100,75,8.2,Yes
1919,Male,20,BCA Data Science,8.16,76.8,87.4,Yes,No,No,Yes,No,Yes,Yes,5,10,2,Yes,2,163,2,97,88,9.3,Yes
1920,Female,24,BSc CS,8.52,92.9,61.2,Yes,Yes,Yes,No,No,No,No,6,7,6,No,4,33,2,100,81,8.8,Yes
1921,Male,24,BCA Data Science,8.85,73.2,70.8,Yes,Yes,No,No,Yes,Yes,No,7,7,0,Yes,0,284,0,94,77,8.4,Yes
1922,Male,22,BCA,5.67,61.0,94.6,No,Yes,Yes,No,No,No,Yes,7,5,3,Yes,4,6,4,89,68,7.7,Yes
1923,Male,22,BCA Data Science,5.96,82.5,93.0,Yes,No,Yes,No,Yes,Yes,Yes,7,7,0,Yes,0,236,5,71,63,7.2,Yes
1924,Female,24,BSc CS,9.67,90.9,70.9,No,No,No,Yes,No,Yes,Yes,9,5,0,Yes,4,222,1,100,75,8.2,Yes
1925,Female,22,BCA,8.41,77.0,86.7,No,No,Yes,Yes,Yes,Yes,No,5,9,6,Yes,4,206,1,100,87,9.2,Yes
1926,Female,24,BCA Data Science,9.33,76.6,65.7,No,Yes,Yes,Yes,No,Yes,Yes,4,6,3,No,3,51,2,100,78,8.5,Yes
1927,Female,24,BCA Data Science,8.75,90.2,61.9,No,No,Yes,No,Yes,Yes,No,8,5,4,Yes,6,288,5,100,75,8.2,Yes
1928,Male,21,BCA,6.85,85.4,86.9,No,Yes,Yes,No,Yes,No,No,7,10,4,No,5,114,5,94,86,9.2,Yes
1929,Female,21,BCA Data Science,8.04,86.0,90.9,No,No,Yes,No,No,Yes,Yes,5,7,2,Yes,3,245,4,98,79,8.6,Yes
1930,Male,24,BCA,9.07,89.0,76.6,Yes,No,Yes,No,Yes,Yes,No,5,7,6,Yes,0,109,3,100,81,8.8,Yes
1931,Female,21,BCA Data Science,9.03,80.5,66.5,Yes,No,Yes,Yes,Yes,No,Yes,10,8,6,Yes,1,189,5,100,84,9.0,Yes
1932,Male,24,BCA,5.86,76.9,60.9,No,Yes,Yes,No,No,No,Yes,5,10,0,No,2,267,4,60,66,7.5,No
1933,Female,24,BCA Data Science,9.68,74.2,95.4,Yes,Yes,Yes,No,Yes,No,No,6,7,5,Yes,6,92,1,100,81,8.8,Yes
